id,created_at,text
967487644849655813,2018-02-24 19:53:24,مندوب الصين: على المجتمع الدولي العمل معا لتنفيذ قرار مجلس الأمن #العربية_عاجل
967486973060542464,2018-02-24 19:50:44,مندوب بريطانيا: مفتاح الحل في سوريا بأيدي روسيا وإيران #العربية_عاجل
967486878554427392,2018-02-24 19:50:21,مندوب بريطانيا: يجب أن نبعث برسالة واضحة للأسد بشأن الانخراط في العملية السياسية #العربية_عاجل
967486616100048896,2018-02-24 19:49:18,غارات جوية على دوما والشيفونية في الغوطة بالتزامن مع جلسة مجلس الأمن #العربية_عاجل
967486427226411008,2018-02-24 19:48:33,مندوب بريطانيا: قرار مجلس الأمن يدعو إلى وقف فوري للعنف في سوريا #العربية_عاجل
967486301011406849,2018-02-24 19:48:03,مندوب بريطانيا: لن نجلس مكتوفي الأيدي إزاء ما يجري من عنف في سوريا #العربية_عاجل
967486196095086592,2018-02-24 19:47:38,مندوب بريطانيا: ما يحدث في الغوطة الشرقية جحيم على الأرض وجريمة حرب #العربية_عاجل
967485544673488896,2018-02-24 19:45:03,طائرات النظام تقصف بلدة الشيفونية في الغوطة بعد دقائق من قرار مجلس الأمن #العربية_عاجل
967485335138717697,2018-02-24 19:44:13,المرصد: النظام يرد على قرار مجلس الأمن بغارات جوية على الغوطة الشرقية #العربية_عاجل
967485104250589185,2018-02-24 19:43:18,المرصد: طائرات تقصف بلدة في الغوطة الشرقية بعد دقائق من قرار مجلس الأمن #العربية_عاجل
967484812364795904,2018-02-24 19:42:08,مندوب فرنسا: سنحرص على تطبيق قرار وقف إطلاق النار في سوريا #العربية_عاجل
967484663420915712,2018-02-24 19:41:33,مندوب فرنسا: من الضروري وصول المساعدات الإنسانية للمحتاجين في سوريا #العربية_عاجل
967484390266884109,2018-02-24 19:40:28,مندوب فرنسا: قرار مجلس الأمن خطوة متأخرة نظرا لما يحصل للمدنيين في سوريا #العربية_عاجل
967483720902021121,2018-02-24 19:37:48,مندوب روسيا:  قلقون من التهديدات الأميركية تجاه النظام في سوريا #العربية_عاجل
967483446607208448,2018-02-24 19:36:43,مندوب روسيا: نعلم أن الوضع الإنساني في سوريا صعب #العربية_عاجل
967483070923321344,2018-02-24 19:35:13,مندوب روسيا: يجب أن نسعى إلى إيجاد حلول ملموسة في سوريا #العربية_عاجل
967482983832842240,2018-02-24 19:34:52,مندوب روسيا: يجب العمل بشكل ملموس بدلا من إظهار روسيا بصورة المذنب #العربية_عاجل
967482416813301761,2018-02-24 19:32:37,مندوب روسيا: نأمل من جميع الأطراف المؤثرة المساهمة في التوصل لحل في سوريا #العربية_عاجل
967481723859685376,2018-02-24 19:29:52,هيلي: يجب أن نسعى جميعا لتنفيذ قرار مجلس الأمن بشأن الهدنة في سوريا #العربية_عاجل
967481537565511688,2018-02-24 19:29:08,هيلي: نظام الأسد يجب أن يتوقف عن عملياته في الغوطة الشرقية #العربية_عاجل
967481282853732352,2018-02-24 19:28:07,هيلي: ندعو روسيا للمساعدة في حل الصراع في سوريا #العربية_عاجل
967481095703932928,2018-02-24 19:27:22,هيلي: تأخر روسيا في الموافقة على مشروع القرار تسبب بوقوع المزيد من الضحايا #العربية_عاجل
967480758167310336,2018-02-24 19:26:02,هيلي: روسيا عارضت مشروع القرار بشأن سوريا أمس #العربية_عاجل
967480654287065090,2018-02-24 19:25:37,هيلي: ندعو نظام الأسد وحلفاؤه الالتزام بقرار مجلس الأمن وقف إطلاق النار فورا #العربية_عاجل
967479960226103297,2018-02-24 19:22:52,مندوب الكويت: ندعو السماح بدخول المساعدات الإنسانية وإجلاء المرضى والمصابين #العربية_عاجل
967479792282071042,2018-02-24 19:22:12,مندوب الكويت: نطالب جميع الأطراف الالتزام بقرار مجلس الأمن ووقف إطلاق النار فورا #العربية_عاجل
967479508893872128,2018-02-24 19:21:04,مجلس الأمن يتبنى بالإجماع مشروع قرار وقف إطلاق النار في سوريا #العربية_عاجل
967479185668231169,2018-02-24 19:19:47,مندوب الكويت: نطالب جميع الأطراف بوقف إطلاق النار دون تأخير #العربية_عاجل
967478994349252608,2018-02-24 19:19:01,مجلس الأمن يتبنى مشروع قرار وقف إطلاق النار في سوريا بالإجماع #العربية_عاجل
967478826539409409,2018-02-24 19:18:21,التصويت بالإجماع على مشروع قرار وقف إطلاق النار في سوريا لمدة 30 يوما #العربية_عاجل
967478681819123712,2018-02-24 19:17:47,بدء التصويت في مجلس الأمن الدولي على مشروع قرار الهدنة في سوريا #العربية_عاجل
967478596410408965,2018-02-24 19:17:26,مندوب السويد: تمرير مشروع القرار بشأن سوريا سينقذ حياة الكثير من السوريين #العربية_عاجل
967478428021772290,2018-02-24 19:16:46,مندوب السويد: من المهم تفعيل آليات مراقبة وقف إطلاق النار في سوريا #العربية_عاجل
967478113004326913,2018-02-24 19:15:31,مندوب السويد: نريد أن تصل المساعدات الإنسانية إلى كافة المناطق السورية #العربية_عاجل
967475992964030465,2018-02-24 19:07:06,مراسل العربية: مشروع القرار الدولي بشأن سوريا يتضمن وقفا فوريا لإطلاق النار #العربية_عاجل
967475845173514240,2018-02-24 19:06:30,مراسل العربية: اتفاق على الفقرة الإجرائية الأولى في مشروع القرار الخاص بسوريا #العربية_عاجل
967475677082669056,2018-02-24 19:05:50,مراسل العربية: اتفاق دولي على التعديلات بشأن مشروع القرار الخاص بسوريا #العربية_عاجل
967475469640716288,2018-02-24 19:05:01,مراسل العربية: توقعات بتمرير مشروع القرار بشأن سوريا بالأغلبية #العربية_عاجل
967475194284691457,2018-02-24 19:03:55,مراسل العربية: هناك اتفاق على مشروع القرار بشأن سوريا والتصويت بعد قليل #العربية_عاجل
967474984422727683,2018-02-24 19:03:05,مراسل العربية: القرار يتضمن وقفا لإطلاق النار لمدة 30 يوما #العربية_عاجل
967474921487159296,2018-02-24 19:02:50,مراسل العربية: القرار يطالب كافة الأطراف بوقف الأعمال العدائية #العربية_عاجل
967474732714151937,2018-02-24 19:02:05,بدء جلسة مجلس الأمن الدولي للتصويت على مشروع قرار الهدنة في سوريا #العربية_عاجل
967467594214248451,2018-02-24 18:33:43,المرصد السوري: ارتفاع عدد قتلى الغارات على غوطة دمشق اليوم إلى 35 بينهم 8 أطفال #العربية_عاجل
967417023067316224,2018-02-24 15:12:46,مراسل العربية: معلومات أولية عن أن التفجير نفذه انتحاري يقود سيارة ملغومة #العربية_عاجل
967416897103892480,2018-02-24 15:12:16,مراسل العربية: ضحايا من المدنيين والعسكريين في التفجير الذي وقع جنوب #عدن #العربية_عاجل
967414398372507648,2018-02-24 15:02:20,مراسل العربية: قتلى وجرحى بتفجيرات قرب معسكر مكافحة الإرهاب جنوب #عدن #العربية_عاجل
967365251585970176,2018-02-24 11:47:03,المرصد: مقتل 500 مدني في #الغوطة_الشرقية خلال أسبوع من القصف #العربية_عاجل
967338398846521344,2018-02-24 10:00:21,المرصد: 21 قتيلا بغارات جديدة على #الغوطة_الشرقية #العربية_عاجل
967273293488287744,2018-02-24 05:41:38,خالد الفالح: القرار بشأن تخفيف القيود على إنتاج النفط في أوبك سيتخذ بداية 2019 #العربية_عاجل
967272926033711104,2018-02-24 05:40:11,وزير الطاقة السعودي: نريد إطارا دائما يجمع المنتجين داخل أوبك وخارجها #العربية_عاجل
967272790716973057,2018-02-24 05:39:39,وزير الطاقة السعودي: البحث في اتفاق خفض إنتاج أوبك بداية 2019 #العربية_عاجل
967158431441391617,2018-02-23 22:05:13,مجلس الأمن يؤجل التصويت على الهدنة في سوريا إلى مساء يوم غد السبت #العربية_عاجل
967150662915063808,2018-02-23 21:34:21,مصادر إعلامية ألمانية: إسناد تنظيم مونديال 2022 لقطر افتقد للنزاهة #العربية_عاجل
967148185742430209,2018-02-23 21:24:30,مصادر إعلامية ألمانية: قطر مهددة بسحب مونديال 2022 #العربية_عاجل
967145729960628224,2018-02-23 21:14:45,مصادر إعلامية ألمانية: ملف فساد مونديال 2022 سينعكس على حقوق بث مونديال 2018 #العربية_عاجل
967145310085636098,2018-02-23 21:13:05,مصادر إعلامية ألمانية: مونديال 2022 ربما ينقل من قطر إلى إنكلترا أو أمريكا #العربية_عاجل
967145016249470976,2018-02-23 21:11:55,مصادر إعلامية ألمانية : إسناد تنظيم مونديال 2022 لقطر افتقد للنزاهة #العربية_عاجل
967144302458654728,2018-02-23 21:09:05,مصادر إعلامية ألمانية: مونديال 2022 ربما ينقل من قطر إلى انكلترا او امريكا #العربية_عاجل
967144197936570369,2018-02-23 21:08:40,مصادر إعلام ألمانية: قطر مهددة بسحب مونديال 2022 #العربية_عاجل
967121083118903296,2018-02-23 19:36:49,ترمب: ما فعلته روسيا وإيران والنظام في سوريا مؤخرا عار على الإنسانية #العربية_عاجل
967108069175037952,2018-02-23 18:45:06,الخارجية الأميركية: نخطط لافتتاح سفارة واشنطن لدى إسرائيل في القدس في مايو #العربية_عاجل
967105821699198977,2018-02-23 18:36:10,ماكرون: لدينا آمال كبيرة في التوصل لقرار في مجلس الأمن بشأن الهدنة في سوريا #العربية_عاجل
967105611845570560,2018-02-23 18:35:20,فرنسا: سنفعل كل نستطيع مع روسيا للتوصل إلى هدنة في سوريا #العربية_عاجل
967102252346470400,2018-02-23 18:21:59,الاتحاد الأوروبي يحث روسيا وإيران على وقف العنف في سوريا #العربية_عاجل
967102189918400512,2018-02-23 18:21:44,الاتحاد الأوروبي يدعو لوقف فوري لإطلاق النار في سوريا #العربية_عاجل
967078403114446848,2018-02-23 16:47:13,الخارجية الأميركية: التعامل مع الروس بشأن سوريا أصبح أكثر صعوبة #العربية_عاجل
967070382128758786,2018-02-23 16:15:21,الصومال: انفجار سيارتين مفخختين في مقديشو أعقبه إطلاق نار #العربية_عاجل
967056295621726208,2018-02-23 15:19:22,مسؤول أميركي: فتح سفارة واشنطن لدى إسرائيل في القدس في مايو #العربية_عاجل
967032823050891264,2018-02-23 13:46:06,ماكرون: ميركل بعثت لبوتين برسالة طلبا لدعم القرار الدولي بشأن سوريا #العربية_عاجل
967030783457353729,2018-02-23 13:37:59,لافروف: أميركا رفضت تعديل القرار ليشمل ضمانات باحترام المعارضة وقف إطلاق النار #العربية_عاجل
967029674198159360,2018-02-23 13:33:35,لافروف: روسيا على استعداد للتصويت لصالح مسودة قرار مجلس الأمن بشأن سوريا #العربية_عاجل
967024384807448577,2018-02-23 13:12:34,الاتحاد الأوروبي يدعو لوقف فوري للنار بالغوطة الشرقية وإدخال المساعدات بشكل عاجل #العربية_عاجل
967005321557413889,2018-02-23 11:56:49,موفد العربية: دفاعات التحالف تعترض صاروخين باليستيين أطلقهما الحوثيون على مأرب #العربية_عاجل
967003705915604993,2018-02-23 11:50:24,#الجبير: الأزمة مع قطر صغيرة جدا مقارنة بتحديات المنطقة #العربية_عاجل
967003516211548160,2018-02-23 11:49:38,#الجبير: نطالب قطر بوقف دعمها للإرهاب والتدخل في شؤون الدول المجاورة #العربية_عاجل
967000451081211905,2018-02-23 11:37:28,وزير الخارجية التركي: على روسيا وإيران وقف انتهاكات النظام في الغوطة #العربية_عاجل
966999023482785792,2018-02-23 11:31:47,كلمة وزير الخارجية السعودي أمام معهد ايغمونت البحثي في بروكسل #العربية_عاجل
966998974015180800,2018-02-23 11:31:36,#الجبير: الميليشيات المدعومة من إيران تلعب دورا سلبيا في دول المنطقة #العربية_عاجل
966998824047792128,2018-02-23 11:31:00,#الجبير: إيران الخطر الأوحد والأكبر على المنطقة وربما على العالم #العربية_عاجل
966998585475727361,2018-02-23 11:30:03,#الجبير: مستعدون لتقديم كافة المساعدات لمكافحة الإرهاب في الساحل الأفريقي #العربية_عاجل
966998036776935424,2018-02-23 11:27:52,#الجبير: فتحنا خطوط إيصال المساعدات لليمن للحد من المأساة الإنسانية #العربية_عاجل
966997596073054209,2018-02-23 11:26:07,#الجبير: الحوثيون قوضوا أكثر من مرة جهود الحل في اليمن #العربية_عاجل
966997050125701120,2018-02-23 11:23:57,#الجبير: للعراق دور مهم في العالم العربي وندعم جهود إعادة الإعمار هناك #العربية_عاجل
966996945066713088,2018-02-23 11:23:32,#الجبير: عملنا على تعزيز العلاقات مع العراق في العديد من المجالات #العربية_عاجل
966996735628382208,2018-02-23 11:22:42,#الجبير: نسعى لإعادة الاستقرار إلى سوريا ودعم جنيف للتوصل لحل سلمي #العربية_عاجل
966996598025805824,2018-02-23 11:22:09,#الجبير: المنطقة تواجه تحديات لا سيما في سوريا والعراق #العربية_عاجل
966996461857714176,2018-02-23 11:21:37,#الجبير: السعودية في مرحلة تغيير تسمح للشباب بتحقيق أحلامهم #العربية_عاجل
966996241577054208,2018-02-23 11:20:44,كلمة وزير الخارجية السعودي أمام قمة مجموعة الخمس في الساحل الأفريقي #العربية_عاجل
966978471674220545,2018-02-23 10:10:07,دي ميستورا: يجب السماح بدخول المساعدات الإنسانية بلا تأخير بعد الهدنة في الغوطة #العربية_عاجل
966977422024421376,2018-02-23 10:05:57,دي ميستورا هناك حاجة لوقف إطلاق النار والقصف المأسوي في الغوطة الشرقية #العربية_عاجل
966793742031228928,2018-02-22 21:56:04,قرارات اتحاد كرة القدم السعودي: رابع دوري الأولى يلاقي صاحب المركز 13 بالمحترفين #العربية_عاجل
966793300207394823,2018-02-22 21:54:19,قرارات اتحاد كرة القدم السعودي: صعود بطل ووصيف دوري الأولى إلى دوري المحترفين #العربية_عاجل
966792124707622912,2018-02-22 21:49:39,قرارات اتحاد كرة القدم السعودي: زيادة الأندية إلى 20 في دوري الدرجة الأولى #العربية_عاجل
966791872680288257,2018-02-22 21:48:39,قرارات اتحاد كرة القدم السعودي: زيادة عدد الأندية في دوري المحترفين إلى 16 #العربية_عاجل
966791662637895680,2018-02-22 21:47:49,قرارات اتحاد كرة القدم السعودي: إلغاء الدوري الأولمبي بدءا من الموسم المقبل #العربية_عاجل
966791536875921409,2018-02-22 21:47:19,قرارات اتحاد كرة القدم السعودي: تشكيل لجنة لمتابعة إستعدادات المنتخب للمونديال #العربية_عاجل
966791202128449536,2018-02-22 21:45:59,قرارات اتحاد كرة القدم السعودي: لؤي السبيعي يتولى منصب الأمين العام #العربية_عاجل
966787255191949312,2018-02-22 21:30:18,اتحاد كرة القدم السعودي يجتمع الآن وقرارات متوقعة حول نظام الهبوط والصعود #العربية_عاجل
966757236289794048,2018-02-22 19:31:01,مراسل العربية: مجلس الأمن سيصوت على مشروع قرار كويتي سويدي حول الغوطة غدا #العربية_عاجل
966731413809778688,2018-02-22 17:48:24,وزير خارجية الكويت: المجتمع الدولي صامت حول ما يجري في الغوطة الشرقية #العربية_عاجل
966725408564576256,2018-02-22 17:24:32,الأمم المتحدة: نطالب بوقف العنف في الغوطة الشرقية والسماح بدخول المساعدات فورا #العربية_عاجل
966723981314228224,2018-02-22 17:18:52,الأمم المتحدة: النظام قصف 23 موقعا مدنيا في الغوطة الشرقية بالبراميل المتفجرة #العربية_عاجل
966723561292533760,2018-02-22 17:17:12,الأمم المتحدة: محاربة الإرهاب ليست مبررا لقتل مئات المدنيين في الغوطة الشرقية #العربية_عاجل
966721419680927745,2018-02-22 17:08:41,الأمم المتحدة:  هجوم النظام السوري على إدلب قد يتسبب بنزوح مليوني شخص #العربية_عاجل
966718606531813376,2018-02-22 16:57:31,الأمم المتحدة: 80 في المئة من سكان حرستا السورية يعيشون تحت الأرض #العربية_عاجل
966718396556566528,2018-02-22 16:56:41,الأمم المتحدة: 80 في المئة من سكان الغوطة الشرقية بدون طعام وكهرباء #العربية_عاجل
966717977159716866,2018-02-22 16:55:01,الأمم المتحدة: 370 قتيلا و1500جريح في غارات النظام على الغوطة الشرقية #العربية_عاجل
966711931188011010,2018-02-22 16:30:59,المرصد: مقتل أكثر من 400 مدني خلال 5 أيام من قصف النظام للغوطة الشرقية #العربية_عاجل
966663412221726720,2018-02-22 13:18:11,مراسل العربية: الشرطة البلجيكية تغلق إحدى ضواحي بروكسل وأنباء عن ملاحقة مسلح #العربية_عاجل
966660388669546496,2018-02-22 13:06:10,المرصد: 60 قتيلا اليوم في الغوطة بينهم 26 جثة استخرجت من تحت الأنقاض #العربية_عاجل
966610372659695616,2018-02-22 09:47:26,بغداد تسلم موسكو 4 نساء و27 طفلا على صلة بتنظيم داعش #العربية_عاجل
966606749393457152,2018-02-22 09:33:02,الجبير: الحوثيون يحولون دون وصول الغذاء والماء إلى مدن وقرى تحت سيطرتهم #العربية_عاجل
966606455641079808,2018-02-22 09:31:52,الجبير: نعمل على دعم العراق للحيلولة دون عودة #داعش #العربية_عاجل
966596337168011267,2018-02-22 08:51:39,المرصد: قوات النظام السوري تدخل منطقة خاضعة لسيطرة الأكراد في حلب #العربية_عاجل
966588547699527680,2018-02-22 08:20:42,السعودية تعلن استثمار 64 مليار دولار في الترفيه خلال الـ 10 سنوات المقبلة #العربية_عاجل
966588340362412032,2018-02-22 08:19:53,السعودية: هيئة الترفيه تعلن بدء بناء دار للأوبرا #العربية_عاجل
966584872918757376,2018-02-22 08:06:06,المرصد: مقتل 13 شخصا بقصف جديد لقوات النظام السوري على #الغوطة_الشرقية #العربية_عاجل
966403196594765825,2018-02-21 20:04:11,الجيش الروسي: المحادثات للتوصل إلى هدنة في الغوطة الشرقية انهارت #العربية_عاجل
966363094384553985,2018-02-21 17:24:50,روسيا تدعو مجلس الأمن للاجتماع غدا لبحث الوضع في الغوطة الشرقية #العربية_عاجل
966358853418921984,2018-02-21 17:07:59,المعارضة السورية: محاولات محلية ودولية للتوسط في هدنة في الغوطة الشرقية #العربية_عاجل
966347893383860230,2018-02-21 16:24:26,مفوض الأمم المتحدة لحقوق الإنسان: يجب إنهاء حملة الإبادة الوحشية في الغوطة #العربية_عاجل
966343316018225153,2018-02-21 16:06:14,الأمين العام للأمم المتحدة يدعو لوقف فوري للقتال في الغوطة الشرقية #العربية_عاجل
966328347990032384,2018-02-21 15:06:46,مراسل العربية: مندوب السويد يتوقع التصويت على مشروع قرار إنساني في سوريا غدا #العربية_عاجل
966301516255645696,2018-02-21 13:20:09,الصليب الأحمر يدعو جميع الأطراف بسوريا لضبط النفس ويتوقع إزدياد الوضع سوءا #العربية_عاجل
966300759427047424,2018-02-21 13:17:08,الصليب الأحمر يدعو لتوفير ممرات إنسانية لادخال المساعدات للغوطة الشرقية #العربية_عاجل
966288520758349824,2018-02-21 12:28:30,موسكو تنفي أي دور لها في قصف الغوطة الشرقية لدمشق #العربية_عاجل
966278148806664192,2018-02-21 11:47:17,مقتل 24 مدنيا في قصف جوي لقوات النظام السوري على الغوطة الشرقية #العربية_عاجل
966243469453938688,2018-02-21 09:29:29,متحدث باسم أردوغان: لا يوجد اتصال مباشر مع النظام السوري وننقل رسائل غير مباشرة #العربية_عاجل
966240862580690946,2018-02-21 09:19:08,متحدث باسم أردوغان: قوات تابعة للنظام السوري تراجعت ودخولها عفرين سيكون له عواقب #العربية_عاجل
966240253685260288,2018-02-21 09:16:43,متحدث باسم أردوغان: قوات تابعة للنظام السوري حاولت دخول عفرين وصدتها المدفعية #العربية_عاجل
966050163826548737,2018-02-20 20:41:22,واشنطن ردا على عباس: ندرس مدى فائدة مشاركة دول أخرى في مفاوضات السلام #العربية_عاجل
966042671532969984,2018-02-20 20:11:35,باريس وواشنطن تعربان عن قلق عميق إزاء الهجمات على #الغوطة_الشرقية #العربية_عاجل
966014660356050949,2018-02-20 18:20:17,الأمم المتحدة تندد بقصف قوات النظام 6 مستشفيات في #الغوطة_الشرقية #العربية_عاجل
965980724695326721,2018-02-20 16:05:26,عباس: مستعدون لبدء المفاوضات فورا وصولا لنيل حقوقنا #العربية_عاجل
965980021641838592,2018-02-20 16:02:38,عباس: يجب أن تكون القدس عاصمة لفلسطين ومفتوحة للأديان كافة #العربية_عاجل
965979874606374912,2018-02-20 16:02:03,عباس: المؤتمر الدولي يجب أن يقرر العضوية الكاملة لفلسطين في الأمم المتحدة #العربية_عاجل
965979517893439488,2018-02-20 16:00:38,عباس: ندعو إلى تطبيق مبادرة السلام العربية مع إسرائيل #العربية_عاجل
965978699928653825,2018-02-20 15:57:23,عباس: المؤتمر الدولي يجب أن يخرج باعتراف متبادل بين دولتي إسرائيل وفلسطين #العربية_عاجل
965978511176544257,2018-02-20 15:56:38,عباس: المؤتمر الدولي يجب أن يقرر العضوية الكاملة في الأمم المتحدة #العربية_عاجل
965978219705962503,2018-02-20 15:55:29,عباس: ندعو لمؤتمر دولي للسلام في منتصف العام الحالي #العربية_عاجل
965977609535459328,2018-02-20 15:53:03,عباس: نعمل على تأمين الحماية الدولية لشعبنا فالوضع لا يحتمل #العربية_عاجل
965976497675698178,2018-02-20 15:48:38,عباس: لا بد من آلية دولية متعددة الأطراف لحل القضية الفلسطينية #العربية_عاجل
965976266569633795,2018-02-20 15:47:43,أنقرة: القصف المدفعي التركي أجبر قوات النظام السوري على عدم دخول عفرين #العربية_عاجل
965975846937866241,2018-02-20 15:46:03,عباس: الإدارة الأميركية قررت إزاحة ملف القدس من طاولة المفاوضات #العربية_عاجل
965975363791851520,2018-02-20 15:44:08,عباس: إسرائيل تتصرف كدولة فوق القانون #العربية_عاجل
965975112028774401,2018-02-20 15:43:08,عباس: الأمم المتحدة أخفقت في تنفيذ قراراتها بشأن إسرائيل #العربية_عاجل
965974671068925961,2018-02-20 15:41:23,عباس: لم نرفض المفاوضات أبداً لكن إسرائيل أفشلت المحاولات كافة #العربية_عاجل
965972698068340736,2018-02-20 15:33:32,الرئيس الفلسطيني محمود عباس يتحدث أمام مجلس الأمن الدولي #العربية_عاجل
965967976313782272,2018-02-20 15:14:47,وحدات الحماية الكردية تؤكد أن قوات النظام السوري ستنتشر على الحدود مع تركيا #العربية_عاجل
965949373388673024,2018-02-20 14:00:51,ميليشيا حزب الله تقول إن قوات الأسد بدأت في الدخول إلى #عفرين من حلب #العربية_عاجل
965942341218562048,2018-02-20 13:32:55,دي ميستورا: من الممكن أن تتحول #الغوطة_الشرقية إلى حلب ثانية #العربية_عاجل
965893029033922560,2018-02-20 10:16:58,المرصد السوري: مقتل 36 مدنيا في غارات النظام السوري على الغوطة الشرقية #العربية_عاجل
965892157612658688,2018-02-20 10:13:30,اردوغان يكشف عن اتصالات قد تؤدي إلى إيقاف انتشار محتمل لقوات النظام في عفرين #العربية_عاجل
965892021457182720,2018-02-20 10:12:57,اردوغان يكشف عن إجراء اتصالات قد تؤدي إلى إيقاف انتشار محتمل لقوات النظام السوري #العربية_عاجل
965833972868698112,2018-02-20 06:22:18,المرصد: ارتفاع عدد ضحايا قصف النظام على #الغوطة_الشرقية إلى 100 قتيل #العربية_عاجل
965714665790693377,2018-02-19 22:28:13,قائد الجيش اللبناني: نرفض محاولة إسرائيل المس بحقنا باستثمار مواردنا الاقتصادية #العربية_عاجل
965713867656650753,2018-02-19 22:25:02,قائد الجيش اللبناني على تويتر: نرفض محاولات إسرائيل المس بسيادة لبنان #العربية_عاجل
965712482349305858,2018-02-19 22:19:32,الجيش اللبناني على تويتر: سنواجه أي عدوان إسرائيلي محتمل مهما كلف الثمن #العربية_عاجل
965708640098422789,2018-02-19 22:04:16,الأمم المتحدة: يجب وقف قصف المدنيين في سوريا فورا #العربية_عاجل
965643719788593155,2018-02-19 17:46:18,التلفزيون الإيراني: مقتل 3 ضباط شرطة باشتباكات اليوم مع محتجين في طهران #العربية_عاجل
965594676999999489,2018-02-19 14:31:25,طرد المندوب القطري في غزة ورميه بالأحذية ونزع علم بلاده #العربية_عاجل
965568874321207298,2018-02-19 12:48:53,بريطانيا تطالب إيران بوقف تدخلها في #اليمن وتصعيد الصراع هناك #العربية_عاجل
965568664232742913,2018-02-19 12:48:03,المرصد: مقتل 18 شخصا في قصف للنظام على غوطة دمشق الشرقية #العربية_عاجل
965550486081474565,2018-02-19 11:35:49,#لافروف: الدعوة الأممية لوقف هجوم قوات النظام على إدلب هدفها مساعدة النصرة #العربية_عاجل
965540364739375104,2018-02-19 10:55:36,تركيا: لن نقف مكتوفي الأيدي إذا دخلت قوات الأسد لعفرين لحماية المسلحين الأكراد #العربية_عاجل
965539546472599553,2018-02-19 10:52:21,وزير الخارجية التركي: نرحب بدخول قوات النظام السوري إلى عفرين #العربية_عاجل
965506927408177152,2018-02-19 08:42:44,وسائل إعلام تابعة للنظام: القوات الشعبية ستدخل مدينة #عفرين خلال ساعات #العربية_عاجل
965433461455687680,2018-02-19 03:50:48,مراسل العربية: جيش الاحتلال يؤكد أن غاراته استهدفت بنى تحت أرضية #العربية_عاجل
965432601686282240,2018-02-19 03:47:23,مراسل العربية: غارات إسرائيلية استهدفت محيط مطار غزة الدولي المدمر دون إصابات #العربية_عاجل
965317740125925376,2018-02-18 20:10:58,مراسل العربية: انفجار صاروخ في مستوطنة قرب قطاع غزة دون إصابات #العربية_عاجل
